"id","district","state"
"751029","Khordha","Odisha"
"751030","Khordha","Odisha"
"751031","Khordha","Odisha"
"751032","Khordha","Odisha"
"751033","Khordha","Odisha"
"751034","Khordha","Odisha"
"751035","Khordha","Odisha"
"752001","Puri","Odisha"
"752002","Puri","Odisha"
"752003","Puri","Odisha"
"752004","Puri","Odisha"
"752010","Puri","Odisha"
"752011","Puri","Odisha"
"752012","Puri","Odisha"
"752013","Puri","Odisha"
"752014","Puri","Odisha"
"752015","Puri","Odisha"
"752016","Puri","Odisha"
"752017","Puri","Odisha"
"752018","Khordha","Odisha"
"752019","Puri","Odisha"
"752020","Khordha","Odisha"
"752021","Khordha","Odisha"
"752022","Khordha","Odisha"
"752023","Khordha","Odisha"
"752024","Nayagarh","Odisha"
"752025","Nayagarh","Odisha"
"752026","Nayagarh","Odisha"
"752027","Khordha","Odisha"
"752030","Khordha","Odisha"
"752031","Khordha","Odisha"
"752032","Puri","Odisha"
"752034","Khordha","Odisha"
"752035","Khordha","Odisha"
"752037","Khordha","Odisha"
"752038","Khordha","Odisha"
"752045","Puri","Odisha"
"752046","Puri","Odisha"
"752050","Khordha","Odisha"
"752054","Khordha","Odisha"
"752055","Khordha","Odisha"
"752056","Khordha","Odisha"
"752057","Khordha","Odisha"
"752060","Khordha","Odisha"
"752061","Khordha","Odisha"
"752062","Khordha","Odisha"
"752063","Nayagarh","Odisha"
"752064","Khordha","Odisha"
"752065","Nayagarh","Odisha"
"752066","Khordha","Odisha"
"752068","Nayagarh","Odisha"
"752069","Nayagarh","Odisha"
"752070","Nayagarh","Odisha"
"752077","Nayagarh","Odisha"
"752078","Nayagarh","Odisha"
"752079","Nayagarh","Odisha"
"752080","Nayagarh","Odisha"
"752081","Nayagarh","Odisha"
"752082","Nayagarh","Odisha"
"752083","Nayagarh","Odisha"
"752084","Nayagarh","Odisha"
"752085","Nayagarh","Odisha"
"752089","Nayagarh","Odisha"
"752090","Nayagarh","Odisha"
"752091","Nayagarh","Odisha"
"752092","Nayagarh","Odisha"
"752093","Nayagarh","Odisha"
"752094","Nayagarh","Odisha"
"752100","Khordha","Odisha"
"752101","Khordha","Odisha"
"752102","Khordha","Odisha"
"752103","Khordha","Odisha"
"752104","Puri","Odisha"
"752105","Puri","Odisha"
"752106","Puri","Odisha"
"752107","Puri","Odisha"
"752108","Puri","Odisha"
"752109","Puri","Odisha"
"752110","Puri","Odisha"
"752111","Puri","Odisha"
"752113","Puri","Odisha"
"752114","Puri","Odisha"
"752115","Khordha","Odisha"
"752116","Puri","Odisha"
"752118","Puri","Odisha"
"752119","Puri","Odisha"
"752120","Puri","Odisha"
"752121","Puri","Odisha"
"753001","Cuttack","Odisha"
"753002","Cuttack","Odisha"
"753003","Cuttack","Odisha"
"753004","Cuttack","Odisha"
"753006","Cuttack","Odisha"
"753007","Cuttack","Odisha"
"753008","Cuttack","Odisha"
"753009","Cuttack","Odisha"
"753010","Cuttack","Odisha"
"753011","Cuttack","Odisha"
"753012","Cuttack","Odisha"
"753013","Cuttack","Odisha"
"753014","Cuttack","Odisha"
"753015","Cuttack","Odisha"
"753016","Cuttack","Odisha"
"754001","Cuttack","Odisha"
"754002","Cuttack","Odisha"
"754003","Cuttack","Odisha"
"754004","Cuttack","Odisha"
"754005","Cuttack","Odisha"
"754006","Cuttack","Odisha"
"754007","Cuttack","Odisha"
"754008","Cuttack","Odisha"
"754009","Cuttack","Odisha"
"754010","Cuttack","Odisha"
"754011","Cuttack","Odisha"
"754012","Khordha","Odisha"
"754013","Cuttack","Odisha"
"754018","Cuttack","Odisha"
"754021","Cuttack","Odisha"
"754022","Cuttack","Odisha"
"754023","Jajapur","Odisha"
"754024","Jajapur","Odisha"
"754025","Cuttack","Odisha"
"754026","Cuttack","Odisha"
"754027","Cuttack","Odisha"
"754028","Cuttack","Odisha"
"754029","Cuttack","Odisha"
"754030","Cuttack","Odisha"
"754031","Cuttack","Odisha"
"754032","Cuttack","Odisha"
"754034","Cuttack","Odisha"
"754035","Cuttack","Odisha"
"754037","Cuttack","Odisha"
"754071","Cuttack","Odisha"
"754082","Jajapur","Odisha"
"754100","Cuttack","Odisha"
"754102","Jagatsinghapur","Odisha"
"754103","Jagatsinghapur","Odisha"
"754104","Jagatsinghapur","Odisha"
"754105","Cuttack","Odisha"
"754106","Jagatsinghapur","Odisha"
"754107","Jagatsinghapur","Odisha"
"754108","Jagatsinghapur","Odisha"
"754109","Jagatsinghapur","Odisha"
"754110","Jagatsinghapur","Odisha"
"754111","Jagatsinghapur","Odisha"
"754112","Cuttack","Odisha"
"754113","Jagatsinghapur","Odisha"
"754114","Jagatsinghapur","Odisha"
"754119","Jagatsinghapur","Odisha"
"754120","Jagatsinghapur","Odisha"
"754130","Cuttack","Odisha"
"754131","Cuttack","Odisha"
"754132","Jagatsinghapur","Odisha"
"754133","Jagatsinghapur","Odisha"
"754134","Cuttack","Odisha"
"754135","Kendrapara","Odisha"
"754136","Jagatsinghapur","Odisha"
"754137","Jagatsinghapur","Odisha"
"754138","Jagatsinghapur","Odisha"
"754139","Jagatsinghapur","Odisha"
"754140","Jagatsinghapur","Odisha"
"754141","Jagatsinghapur","Odisha"
"754142","Jagatsinghapur","Odisha"
"754145","Jagatsinghapur","Odisha"
"754153","Kendrapara","Odisha"
"754160","Jagatsinghapur","Odisha"
"754162","Kendrapara","Odisha"
"754200","Cuttack","Odisha"
"754201","Cuttack","Odisha"
"754202","Cuttack","Odisha"
"754203","Cuttack","Odisha"
"754204","Cuttack","Odisha"
"754205","Jajapur","Odisha"
"754206","Cuttack","Odisha"
"754207","Cuttack","Odisha"
"754208","Kendrapara","Odisha"
"754209","Cuttack","Odisha"
"754210","Kendrapara","Odisha"
"754211","Kendrapara","Odisha"
"754212","Kendrapara","Odisha"
"754213","Kendrapara","Odisha"
"754214","Kendrapara","Odisha"
"754215","Kendrapara","Odisha"
"754216","Kendrapara","Odisha"
"754217","Kendrapara","Odisha"
"754218","Kendrapara","Odisha"
"754219","Kendrapara","Odisha"
"754220","Kendrapara","Odisha"
"754221","Cuttack","Odisha"
"754222","Kendrapara","Odisha"
"754223","Kendrapara","Odisha"
"754224","Kendrapara","Odisha"
"754225","Kendrapara","Odisha"
"754227","Kendrapara","Odisha"
"754228","Kendrapara","Odisha"
"754231","Kendrapara","Odisha"
"754239","Kendrapara","Odisha"
"754240","Kendrapara","Odisha"
"754244","Kendrapara","Odisha"
"754245","Kendrapara","Odisha"
"754246","Kendrapara","Odisha"
"754248","Kendrapara","Odisha"
"754250","Kendrapara","Odisha"
"754253","Kendrapara","Odisha"
"754289","Kendrapara","Odisha"
"754290","Cuttack","Odisha"
"754292","Jajapur","Odisha"
"754293","Cuttack","Odisha"
"754294","Jagatsinghapur","Odisha"
"754295","Cuttack","Odisha"
"754296","Jajapur","Odisha"
"754297","Cuttack","Odisha"
"754298","Cuttack","Odisha"
"754299","Cuttack","Odisha"
"755001","Jajapur","Odisha"
"755003","Jajapur","Odisha"
"755004","Jajapur","Odisha"
"755005","Jajapur","Odisha"
"755006","Jajapur","Odisha"
"755007","Jajapur","Odisha"
"755008","Jajapur","Odisha"
"755009","Jajapur","Odisha"
"755010","Jajapur","Odisha"
"755011","Jajapur","Odisha"
"755012","Jajapur","Odisha"
"755013","Jajapur","Odisha"
"755014","Jajapur","Odisha"
"755015","Jajapur","Odisha"
"755016","Jajapur","Odisha"
"755017","Jajapur","Odisha"
"755018","Jajapur","Odisha"
"755019","Jajapur","Odisha"
"755020","Jajapur","Odisha"
"755022","Jajapur","Odisha"
"755023","Jajapur","Odisha"
"755024","Jajapur","Odisha"
"755025","Jajapur","Odisha"
"755026","Jajapur","Odisha"
"755027","Jajapur","Odisha"
"755028","Jajapur","Odisha"
"755036","Jajapur","Odisha"
"755043","Jajapur","Odisha"
"755044","Jajapur","Odisha"
"755049","Jajapur","Odisha"
"755050","Jajapur","Odisha"
"755051","Jajapur","Odisha"
"755061","Kendrapara","Odisha"
"755062","Jajapur","Odisha"
"755063","Jajapur","Odisha"
"756001","Baleshwar","Odisha"
"756002","Baleshwar","Odisha"
"756003","Baleshwar","Odisha"
"756019","Baleshwar","Odisha"
"756020","Baleshwar","Odisha"
"756021","Baleshwar","Odisha"
"756022","Baleshwar","Odisha"
"756023","Baleshwar","Odisha"
"756024","Baleshwar","Odisha"
"756025","Baleshwar","Odisha"
"756026","Baleshwar","Odisha"
"756027","Baleshwar","Odisha"
"756028","Baleshwar","Odisha"
"756029","Baleshwar","Odisha"
"756030","Baleshwar","Odisha"
"756032","Baleshwar","Odisha"
"756033","Baleshwar","Odisha"
"756034","Baleshwar","Odisha"
"756035","Baleshwar","Odisha"
"756036","Baleshwar","Odisha"
"756037","Baleshwar","Odisha"
"756038","Baleshwar","Odisha"
"756039","Baleshwar","Odisha"
"756040","Baleshwar","Odisha"
"756041","Baleshwar","Odisha"
"756042","Baleshwar","Odisha"
"756043","Baleshwar","Odisha"
"756044","Baleshwar","Odisha"
"756045","Baleshwar","Odisha"
"756046","Bhadrak","Odisha"
"756047","Baleshwar","Odisha"
"756048","Baleshwar","Odisha"
"756049","Baleshwar","Odisha"
"756050","Baleshwar","Odisha"
"756051","Baleshwar","Odisha"
"756055","Baleshwar","Odisha"
"756056","Baleshwar","Odisha"
"756058","Baleshwar","Odisha"
"756059","Baleshwar","Odisha"
"756060","Baleshwar","Odisha"
"756079","Baleshwar","Odisha"
"756080","Baleshwar","Odisha"
"756081","Baleshwar","Odisha"
"756083","Baleshwar","Odisha"
"756084","Baleshwar","Odisha"
"756085","Baleshwar","Odisha"
"756086","Baleshwar","Odisha"
"756087","Baleshwar","Odisha"
"756088","Baleshwar","Odisha"
"756089","Baleshwar","Odisha"
"756100","Bhadrak","Odisha"
"756101","Bhadrak","Odisha"
"756111","Bhadrak","Odisha"
"756112","Bhadrak","Odisha"
"756113","Bhadrak","Odisha"
"756114","Bhadrak","Odisha"
"756115","Baleshwar","Odisha"
"756116","Bhadrak","Odisha"
"756117","Bhadrak","Odisha"
"756118","Bhadrak","Odisha"
"756119","Bhadrak","Odisha"
"756120","Bhadrak","Odisha"
"756121","Bhadrak","Odisha"
"756122","Bhadrak","Odisha"
"756123","Bhadrak","Odisha"
"756124","Bhadrak","Odisha"
"756125","Bhadrak","Odisha"
"756126","Baleshwar","Odisha"
"756127","Bhadrak","Odisha"
"756128","Bhadrak","Odisha"
"756129","Bhadrak","Odisha"
"756130","Bhadrak","Odisha"
"756131","Bhadrak","Odisha"
"756132","Bhadrak","Odisha"
"756133","Bhadrak","Odisha"
"756134","Baleshwar","Odisha"
"756135","Bhadrak","Odisha"
"756137","Bhadrak","Odisha"
"756138","Bhadrak","Odisha"
"756139","Bhadrak","Odisha"
"756144","Bhadrak","Odisha"
"756162","Bhadrak","Odisha"
"756163","Bhadrak","Odisha"
"756164","Bhadrak","Odisha"
"756165","Bhadrak","Odisha"
"756166","Baleshwar","Odisha"
"756167","Bhadrak","Odisha"
"756168","Bhadrak","Odisha"
"756171","Bhadrak","Odisha"
"756181","Bhadrak","Odisha"
"756182","Baleshwar","Odisha"
"757001","Mayurbhanj","Odisha"
"757002","Mayurbhanj","Odisha"
"757003","Mayurbhanj","Odisha"
"757014","Mayurbhanj","Odisha"
"757016","Mayurbhanj","Odisha"
"757017","Mayurbhanj","Odisha"
"757018","Mayurbhanj","Odisha"
"757019","Mayurbhanj","Odisha"
"757020","Mayurbhanj","Odisha"
"757021","Mayurbhanj","Odisha"
"757022","Mayurbhanj","Odisha"
"757023","Mayurbhanj","Odisha"
"757024","Mayurbhanj","Odisha"
"757025","Mayurbhanj","Odisha"
"757026","Mayurbhanj","Odisha"
"757027","Mayurbhanj","Odisha"
"757028","Mayurbhanj","Odisha"
"757029","Mayurbhanj","Odisha"
"757030","Mayurbhanj","Odisha"
"757031","Mayurbhanj","Odisha"
"757032","Mayurbhanj","Odisha"
"757033","Mayurbhanj","Odisha"
"757034","Mayurbhanj","Odisha"
"757035","Mayurbhanj","Odisha"
"757036","Mayurbhanj","Odisha"
"757037","Mayurbhanj","Odisha"
"757038","Mayurbhanj","Odisha"
"757039","Mayurbhanj","Odisha"
"757040","Mayurbhanj","Odisha"
"757041","Mayurbhanj","Odisha"
"757042","Mayurbhanj","Odisha"
"757043","Mayurbhanj","Odisha"
"757045","Mayurbhanj","Odisha"
"757046","Mayurbhanj","Odisha"
"757047","Mayurbhanj","Odisha"
"757048","Mayurbhanj","Odisha"
"757049","Mayurbhanj","Odisha"
"757050","Mayurbhanj","Odisha"
"757051","Mayurbhanj","Odisha"
"757052","Mayurbhanj","Odisha"
"757053","Mayurbhanj","Odisha"
"757054","Mayurbhanj","Odisha"
"757055","Mayurbhanj","Odisha"
"757056","Mayurbhanj","Odisha"
"757073","Mayurbhanj","Odisha"
"757074","Mayurbhanj","Odisha"
"757075","Mayurbhanj","Odisha"
"757077","Mayurbhanj","Odisha"
"757079","Mayurbhanj","Odisha"
"757081","Mayurbhanj","Odisha"
"757082","Mayurbhanj","Odisha"
"757083","Mayurbhanj","Odisha"
"757084","Mayurbhanj","Odisha"
"757085","Mayurbhanj","Odisha"
"757086","Mayurbhanj","Odisha"
"757087","Mayurbhanj","Odisha"
"757091","Mayurbhanj","Odisha"
"757092","Mayurbhanj","Odisha"
"757093","Mayurbhanj","Odisha"
"757100","Mayurbhanj","Odisha"
"757101","Mayurbhanj","Odisha"
"757102","Mayurbhanj","Odisha"
"757103","Mayurbhanj","Odisha"
"757104","Mayurbhanj","Odisha"
"757105","Mayurbhanj","Odisha"
"757106","Mayurbhanj","Odisha"
"757107","Mayurbhanj","Odisha"
"758001","Kendujhar","Odisha"
"758002","Kendujhar","Odisha"
"758013","Kendujhar","Odisha"
"758014","Kendujhar","Odisha"
"758015","Kendujhar","Odisha"
"758016","Kendujhar","Odisha"
"758017","Kendujhar","Odisha"
"758018","Kendujhar","Odisha"
"758019","Kendujhar","Odisha"
"758020","Kendujhar","Odisha"
"758021","Kendujhar","Odisha"
"758022","Kendujhar","Odisha"
"758023","Kendujhar","Odisha"
"758025","Kendujhar","Odisha"
"758026","Kendujhar","Odisha"
"758027","Kendujhar","Odisha"
"758028","Kendujhar","Odisha"
"758029","Kendujhar","Odisha"
"758030","Kendujhar","Odisha"
"758031","Kendujhar","Odisha"
"758032","Kendujhar","Odisha"
"758034","Kendujhar","Odisha"
"758035","Kendujhar","Odisha"
"758036","Kendujhar","Odisha"
"758037","Kendujhar","Odisha"
"758038","Kendujhar","Odisha"
"758040","Kendujhar","Odisha"
"758041","Kendujhar","Odisha"
"758043","Kendujhar","Odisha"
"758044","Kendujhar","Odisha"
"758045","Kendujhar","Odisha"
"758046","Kendujhar","Odisha"
"758047","Kendujhar","Odisha"
"758076","Kendujhar","Odisha"
"758078","Kendujhar","Odisha"
"758079","Kendujhar","Odisha"
"758080","Kendujhar","Odisha"
"758081","Kendujhar","Odisha"
"758082","Kendujhar","Odisha"
"758083","Kendujhar","Odisha"
"758084","Kendujhar","Odisha"
"758085","Kendujhar","Odisha"
"758086","Kendujhar","Odisha"
"758087","Kendujhar","Odisha"
"759001","Dhenkanal","Odisha"
"759013","Dhenkanal","Odisha"
"759014","Dhenkanal","Odisha"
"759015","Dhenkanal","Odisha"
"759016","Dhenkanal","Odisha"
"759017","Dhenkanal","Odisha"
"759018","Dhenkanal","Odisha"
"759019","Dhenkanal","Odisha"
"759020","Dhenkanal","Odisha"
"759021","Dhenkanal","Odisha"
"759022","Dhenkanal","Odisha"
"759023","Dhenkanal","Odisha"
"759024","Dhenkanal","Odisha"
"759025","Dhenkanal","Odisha"
"759026","Dhenkanal","Odisha"
"759027","Dhenkanal","Odisha"
"759028","Dhenkanal","Odisha"
"759029","Dhenkanal","Odisha"
"759037","Anugul","Odisha"
"759039","Dhenkanal","Odisha"
"759040","Anugul","Odisha"
"759100","Anugul","Odisha"
"759101","Anugul","Odisha"
"759102","Anugul","Odisha"
"759103","Anugul","Odisha"
"759105","Anugul","Odisha"
"759106","Anugul","Odisha"
"759107","Anugul","Odisha"
"759111","Anugul","Odisha"
"759116","Anugul","Odisha"
"759117","Anugul","Odisha"
"759118","Anugul","Odisha"
"759119","Anugul","Odisha"
"759120","Dhenkanal","Odisha"
"759121","Dhenkanal","Odisha"
"759122","Dhenkanal","Odisha"
"759123","Anugul","Odisha"
"759124","Anugul","Odisha"
"759125","Anugul","Odisha"
"759126","Anugul","Odisha"
"759127","Anugul","Odisha"
"759128","Dhenkanal","Odisha"
"759129","Anugul","Odisha"
"759130","Anugul","Odisha"
"759132","Anugul","Odisha"
"759141","Anugul","Odisha"
"759143","Anugul","Odisha"
"759145","Anugul","Odisha"
"759146","Dhenkanal","Odisha"
"759147","Anugul","Odisha"
"759148","Anugul","Odisha"
"759149","Anugul","Odisha"
"759150","Dhenkanal","Odisha"
"759151","Anugul","Odisha"
"760001","Ganjam","Odisha"
"760002","Ganjam","Odisha"
"760003","Ganjam","Odisha"
"760004","Ganjam","Odisha"
"760005","Ganjam","Odisha"
"760006","Ganjam","Odisha"
"760007","Ganjam","Odisha"
"760008","Ganjam","Odisha"
"760009","Ganjam","Odisha"
"760010","Ganjam","Odisha"
"760011","Ganjam","Odisha"
"761001","Ganjam","Odisha"
"761002","Ganjam","Odisha"
"761003","Ganjam","Odisha"
"761004","Ganjam","Odisha"
"761005","Ganjam","Odisha"
"761006","Ganjam","Odisha"
"761007","Ganjam","Odisha"
"761008","Ganjam","Odisha"
"761009","Ganjam","Odisha"
"761010","Ganjam","Odisha"
"761011","Ganjam","Odisha"
"761012","Ganjam","Odisha"
"761013","Ganjam","Odisha"
"761014","Ganjam","Odisha"
"761015","Gajapati","Odisha"
"761016","Gajapati","Odisha"
"761017","Gajapati","Odisha"
"761018","Ganjam","Odisha"
"761019","Ganjam","Odisha"
"761020","Ganjam","Odisha"
"761025","Ganjam","Odisha"
"761026","Ganjam","Odisha"
"761027","Ganjam","Odisha"
"761028","Ganjam","Odisha"
"761029","Ganjam","Odisha"
"761030","Ganjam","Odisha"
"761031","Ganjam","Odisha"
"761032","Ganjam","Odisha"
"761035","Ganjam","Odisha"
"761037","Ganjam","Odisha"
"761041","Ganjam","Odisha"
"761042","Ganjam","Odisha"
"761043","Ganjam","Odisha"
"761045","Ganjam","Odisha"
"761052","Ganjam","Odisha"
"761054","Ganjam","Odisha"
"761055","Ganjam","Odisha"
"761100","Ganjam","Odisha"
"761101","Ganjam","Odisha"
"761102","Ganjam","Odisha"
"761103","Ganjam","Odisha"
"761104","Ganjam","Odisha"
"761105","Ganjam","Odisha"
"761106","Ganjam","Odisha"
"761107","Ganjam","Odisha"
"761108","Ganjam","Odisha"
"761109","Ganjam","Odisha"
"761110","Ganjam","Odisha"
"761111","Ganjam","Odisha"
"761114","Ganjam","Odisha"
"761115","Ganjam","Odisha"
"761116","Ganjam","Odisha"
"761117","Ganjam","Odisha"
"761118","Ganjam","Odisha"
"761119","Ganjam","Odisha"
"761120","Ganjam","Odisha"
"761121","Ganjam","Odisha"
"761122","Ganjam","Odisha"
"761123","Ganjam","Odisha"
"761124","Ganjam","Odisha"
"761125","Ganjam","Odisha"
"761126","Ganjam","Odisha"
"761131","Ganjam","Odisha"
"761132","Ganjam","Odisha"
"761133","Ganjam","Odisha"
"761140","Ganjam","Odisha"
"761141","Ganjam","Odisha"
"761143","Ganjam","Odisha"
"761144","Ganjam","Odisha"
"761146","Ganjam","Odisha"
"761151","Kandhamal","Odisha"
"761200","Gajapati","Odisha"
"761201","Gajapati","Odisha"
"761206","Gajapati","Odisha"
"761207","Gajapati","Odisha"
"761208","Gajapati","Odisha"
"761209","Ganjam","Odisha"
"761210","Gajapati","Odisha"
"761211","Gajapati","Odisha"
"761212","Gajapati","Odisha"
"761213","Gajapati","Odisha"
"761214","Gajapati","Odisha"
"761215","Gajapati","Odisha"
"761217","Gajapati","Odisha"
"762001","Kandhamal","Odisha"
"762002","Kandhamal","Odisha"
"762010","Kandhamal","Odisha"
"762011","Kandhamal","Odisha"
"762012","Boudh","Odisha"
"762013","Boudh","Odisha"
"762014","Boudh","Odisha"
"762015","Boudh","Odisha"
"762016","Boudh","Odisha"
"762017","Boudh","Odisha"
"762018","Boudh","Odisha"
"762019","Kandhamal","Odisha"
"762020","Boudh","Odisha"
"762021","Kandhamal","Odisha"
"762022","Kandhamal","Odisha"
"762023","Boudh","Odisha"
"762024","Boudh","Odisha"
"762026","Boudh","Odisha"
"762027","Kandhamal","Odisha"
"762028","Kandhamal","Odisha"
"762029","Kandhamal","Odisha"
"762030","Boudh","Odisha"
"762100","Kandhamal","Odisha"
"762101","Kandhamal","Odisha"
"762102","Kandhamal","Odisha"
"762103","Kandhamal","Odisha"
"762104","Kandhamal","Odisha"
"762105","Kandhamal","Odisha"
"762106","Kandhamal","Odisha"
"762107","Kandhamal","Odisha"
"762109","Kandhamal","Odisha"
"762110","Kandhamal","Odisha"
"762112","Kandhamal","Odisha"
"763001","Koraput","Odisha"
"763002","Koraput","Odisha"
"763003","Koraput","Odisha"
"763004","Koraput","Odisha"
"763008","Koraput","Odisha"
"764001","Koraput","Odisha"
"764002","Koraput","Odisha"
"764003","Koraput","Odisha"
"764004","Koraput","Odisha"
"764005","Koraput","Odisha"
"764006","Koraput","Odisha"
"764011","Koraput","Odisha"
"764014","Koraput","Odisha"
"764020","Koraput","Odisha"
"764021","Koraput","Odisha"
"764027","Koraput","Odisha"
"764028","Koraput","Odisha"
"764036","Koraput","Odisha"
"764037","Koraput","Odisha"
"764038","Koraput","Odisha"
"764039","Koraput","Odisha"
"764040","Koraput","Odisha"
"764041","Koraput","Odisha"
"764042","Koraput","Odisha"
"764043","Koraput","Odisha"
"764044","Malkangiri","Odisha"
"764045","Malkangiri","Odisha"
"764046","Malkangiri","Odisha"
"764047","Malkangiri","Odisha"
"764048","Malkangiri","Odisha"
"764049","Nabarangpur","Odisha"
"764051","Malkangiri","Odisha"
"764052","Malkangiri","Odisha"
"764055","Koraput","Odisha"
"764056","Koraput","Odisha"
"764057","Koraput","Odisha"
"764058","Koraput","Odisha"
"764059","Nabarangpur","Odisha"
"764061","Nabarangpur","Odisha"
"764062","Rayagada","Odisha"
"764063","Nabarangpur","Odisha"
"764070","Nabarangpur","Odisha"
"764071","Nabarangpur","Odisha"
"764072","Nabarangpur","Odisha"
"764073","Nabarangpur","Odisha"
"764074","Nabarangpur","Odisha"
"764075","Nabarangpur","Odisha"
"764076","Nabarangpur","Odisha"
"764077","Nabarangpur","Odisha"
"764078","Nabarangpur","Odisha"
"764081","Koraput","Odisha"
"764085","Nabarangpur","Odisha"
"764086","Malkangiri","Odisha"
"764087","Malkangiri","Odisha"
"764088","Nabarangpur","Odisha"
"765001","Rayagada","Odisha"
"765002","Rayagada","Odisha"
"765010","Rayagada","Odisha"
"765011","Rayagada","Odisha"
"765013","Koraput","Odisha"
"765015","Rayagada","Odisha"
"765016","Rayagada","Odisha"
"765017","Rayagada","Odisha"
"765018","Rayagada","Odisha"
"765019","Rayagada","Odisha"
"765020","Rayagada","Odisha"
"765021","Rayagada","Odisha"
"765022","Rayagada","Odisha"
"765023","Rayagada","Odisha"
"765024","Rayagada","Odisha"
"765025","Rayagada","Odisha"
"765026","Rayagada","Odisha"
"765029","Rayagada","Odisha"
"765033","Rayagada","Odisha"
"765034","Rayagada","Odisha"
"766001","Kalahandi","Odisha"
"766002","Kalahandi","Odisha"
"766003","Kalahandi","Odisha"
"766011","Kalahandi","Odisha"
"766012","Kalahandi","Odisha"
"766013","Kalahandi","Odisha"
"766014","Kalahandi","Odisha"
"766015","Kalahandi","Odisha"
"766016","Kalahandi","Odisha"
"766017","Kalahandi","Odisha"
"766018","Kalahandi","Odisha"
"766019","Kalahandi","Odisha"
"766020","Kalahandi","Odisha"
"766023","Kalahandi","Odisha"
"766026","Kalahandi","Odisha"
"766027","Kalahandi","Odisha"
"766028","Kalahandi","Odisha"
"766029","Kalahandi","Odisha"
"766031","Kalahandi","Odisha"
"766032","Kalahandi","Odisha"
"766036","Kalahandi","Odisha"
"766037","Kalahandi","Odisha"
"766100","Kalahandi","Odisha"
"766101","Kalahandi","Odisha"
"766102","Kalahandi","Odisha"
"766103","Kalahandi","Odisha"
"766104","Nuapada","Odisha"
"766105","Nuapada","Odisha"
"766106","Nuapada","Odisha"
"766107","Nuapada","Odisha"
"766108","Nuapada","Odisha"
"766110","Kalahandi","Odisha"
"766111","Nuapada","Odisha"
"766118","Nuapada","Odisha"
"767001","Balangir","Odisha"
"767002","Balangir","Odisha"
"767016","Sonepur","Odisha"
"767017","Sonepur","Odisha"
"767018","Sonepur","Odisha"
"767019","Sonepur","Odisha"
"767020","Balangir","Odisha"
"767021","Balangir","Odisha"
"767022","Balangir","Odisha"
"767023","Sonepur","Odisha"
"767024","Balangir","Odisha"
"767025","Balangir","Odisha"
"767026","Balangir","Odisha"
"767027","Balangir","Odisha"
"767028","Balangir","Odisha"
"767029","Balangir","Odisha"
"767030","Balangir","Odisha"
"767032","Balangir","Odisha"
"767033","Balangir","Odisha"
"767035","Balangir","Odisha"
"767037","Balangir","Odisha"
"767038","Balangir","Odisha"
"767039","Balangir","Odisha"
"767040","Balangir","Odisha"
"767041","Balangir","Odisha"
"767042","Balangir","Odisha"
"767045","Sonepur","Odisha"
"767046","Balangir","Odisha"
"767048","Balangir","Odisha"
"767060","Balangir","Odisha"
"767061","Balangir","Odisha"
"767062","Sonepur","Odisha"
"767065","Balangir","Odisha"
"767066","Balangir","Odisha"
"767067","Balangir","Odisha"
"767068","Sonepur","Odisha"
"767070","Balangir","Odisha"
"767071","Balangir","Odisha"
"768001","Sambalpur","Odisha"
"768002","Sambalpur","Odisha"
"768003","Sambalpur","Odisha"
"768004","Sambalpur","Odisha"
"768005","Sambalpur","Odisha"
"768006","Sambalpur","Odisha"
"768007","Sambalpur","Odisha"
"768016","Sambalpur","Odisha"
"768017","Sambalpur","Odisha"
"768018","Sambalpur","Odisha"
"768019","Sambalpur","Odisha"
"768020","Sambalpur","Odisha"
"768024","Sambalpur","Odisha"
"768025","Sambalpur","Odisha"
"768027","Bargarh","Odisha"
"768028","Bargarh","Odisha"
"768029","Bargarh","Odisha"
"768030","Bargarh","Odisha"
"768031","Bargarh","Odisha"
"768032","Bargarh","Odisha"
"768033","Bargarh","Odisha"
"768034","Bargarh","Odisha"
"768035","Bargarh","Odisha"
"768036","Bargarh","Odisha"
"768037","Bargarh","Odisha"
"768038","Bargarh","Odisha"
"768039","Bargarh","Odisha"
"768040","Bargarh","Odisha"
"768042","Bargarh","Odisha"
"768045","Bargarh","Odisha"
"768048","Bargarh","Odisha"
"768049","Bargarh","Odisha"
"768050","Bargarh","Odisha"
"768052","Bargarh","Odisha"
"768053","Bargarh","Odisha"
"768102","Bargarh","Odisha"
"768103","Bargarh","Odisha"
"768104","Bargarh","Odisha"
"768105","Sambalpur","Odisha"
"768106","Sambalpur","Odisha"
"768107","Sambalpur","Odisha"
"768108","Deogarh","Odisha"
"768109","Deogarh","Odisha"
"768110","Deogarh","Odisha"
"768111","Bargarh","Odisha"
"768112","Sambalpur","Odisha"
"768113","Sambalpur","Odisha"
"768115","Bargarh","Odisha"
"768118","Sambalpur","Odisha"
"768119","Deogarh","Odisha"
"768121","Deogarh","Odisha"
"768200","Sambalpur","Odisha"
"768201","Jharsuguda","Odisha"
"768202","Jharsuguda","Odisha"
"768203","Jharsuguda","Odisha"
"768204","Jharsuguda","Odisha"
"768210","Sambalpur","Odisha"
"768211","Jharsuguda","Odisha"
"768212","Sambalpur","Odisha"
"768213","Jharsuguda","Odisha"
"768214","Sambalpur","Odisha"
"768215","Jharsuguda","Odisha"
"768216","Jharsuguda","Odisha"
"768217","Jharsuguda","Odisha"
