"_id","count","school","pincode","city"
"sarvhitkari sen.  sec.school(144216)","1","Sarvhitkari sen.  sec.school","144216","Hoshiarpur"
"sarvithkari vidya mandir(144216)","4","Sarvithkari Vidya mandir","144216","Hoshiarpur"
"sd. svm senior.sec.school(144216)","3","Sd. Svm senior.sec.school","144216","Hoshiarpur"
"sdsvm school talwara sector 2(144216)","1","Sdsvm school Talwara sector 2","144216","Hoshiarpur"
"servitkari vediya mandir school(144216)","1","Servitkari vediya mandir school","144216","Hoshiarpur"
"सनातन धर्म सर्वहितकारी विद्या मंदिर(144216)","1","सनातन धर्म सर्वहितकारी विद्या मंदिर","144216","Hoshiarpur"
"b. n. l.sarvithkari vidya mandir sahora(144221)","2","B. N. L.sarvithkari Vidya Mandir sahora","144221","Hoshiarpur"
"b.n.l sarvhitkari vidya mandir(144221)","8","B.N.L sarvhitkari vidya mandir","144221","Hoshiarpur"
"b.n.l svm sahora dadial(144221)","1","B.N.L svm sahora dadial","144221","Hoshiarpur"
"baba nand lal sarvithkari vidya mandir(144221)","6","BABA NAND LAL SARVITHKARI Vidya MANDIR","144221","Hoshiarpur"
"baba nand lal svm sahora dadial(144221)","2","Baba Nand Lal SVM Sahora Dadial","144221","Hoshiarpur"
"dasmesh public school mukerian(144221)","2","Dasmesh public school mukerian","144221","Hoshiarpur"
"mrpd college(144221)","1","Mrpd college","144221","Hoshiarpur"
"s v m hajipur(144221)","10","S v m hajipur","144221","Hoshiarpur"
"s.d sarvhitkari vidya mandir talwara(144221)","19","S.D Sarvhitkari Vidya Mandir Talwara","144221","Hoshiarpur"
"s.d.s.d.v.m talwara(144221)","1","S.D.S.D.V.M Talwara","144221","Hoshiarpur"
"s.v.m.sen.sec.school hajipur(144221)","1","S.v.m.sen.sec.school hajipur","144221","Hoshiarpur"
"s.v.sen.sec.mandir.school hajipur(144221)","1","S.v.sen.sec.mandir.school hajipur","144221","Hoshiarpur"
"sd.svm talwara(144221)","4","SD.SVM Talwara","144221","Hoshiarpur"
"svm school(144221)","3","SVM SCHOOL","144221","Hoshiarpur"
"sahora dayal(144221)","1","Sahora dayal","144221","Hoshiarpur"
"sartvhitkari education society(144221)","2","Sartvhitkari Education society","144221","Hoshiarpur"
"sarvhitkari sr. sec. vidya mandir(144221)","5","Sarvhitkari Sr. Sec. Vidya Mandir","144221","Hoshiarpur"
"sarvhitkari vidya mandir school hajipur(144221)","3","Sarvhitkari Vidya Mandir school Hajipur","144221","Hoshiarpur"
"sarvhitkari sen. sec vidya  mandir  hajipur(144221)","1","Sarvhitkari sen. Sec vidya  Mandir  Hajipur","144221","Hoshiarpur"
"sarvhitkari shiksha samiti(144221)","1","Sarvhitkari shiksha samiti","144221","Hoshiarpur"
"सर्वहितकारी sr sec vidya mandir hajipur(144221)","2","सर्वहितकारी sr sec Vidya Mandir hajipur","144221","Hoshiarpur"
"bbmb dav public school talwara township(144222)","1","BBMB DAV PUBLIC SCHOOL TALWARA TOWNSHIP","144222","Hoshiarpur"
"bbmb dav public school sector 2 talwara(144222)","1","BBMB DAV public school sector 2 talwara","144222","Hoshiarpur"
"bbmb dav sr.sec.school talwara(144222)","1","BBMB DAV sr.sec.school talwara","144222","Hoshiarpur"
"baba nand lal sarvitkari vedia mandir(144222)","1","Baba nand lal sarvitkari vedia mandir","144222","Hoshiarpur"
"s .d sarvhitkari vidya mandir talawara(144222)","9","S .D Sarvhitkari Vidya Mandir Talawara","144222","Hoshiarpur"
"s. d. s. v. m talwara(144222)","3","S. D. S. V. M Talwara","144222","Hoshiarpur"
"s. v. m. talwara(144222)","1","S. V. M. Talwara","144222","Hoshiarpur"
"s.d.s.v.m talera(144222)","4","S.D.S.V.M TALERA","144222","Hoshiarpur"
"s.d.s.v.m school talwara sector 2(144222)","1","S.D.S.V.M school talwara sector 2","144222","Hoshiarpur"
"s.d.sarvahitkari. vidya. mandir(144222)","5","S.D.SARVAHITKARI. VIDYA. MANDIR","144222","Hoshiarpur"
"s.d.s v.m school talwara(144222)","2","S.d.s v.m School Talwara","144222","Hoshiarpur"
"s.v.m talwer(144222)","1","S.v.m talwer","144222","Hoshiarpur"
"sdsvm           talwara(144222)","1","SDSVM           TAlwara","144222","Hoshiarpur"
"sarvhitkari vidhya mandir(144222)","1","Sarvhitkari vidhya mandir","144222","Hoshiarpur"
"sdsvm(144222)","1","Sdsvm","144222","Hoshiarpur"
"baba nand lal sarvhitkari vidya mandir(144223)","1","Baba nand lal sarvhitkari vidya mandir","144223","Hoshiarpur"
"s d.s.v m talwara(144223)","5","S D.S.V M Talwara","144223","Hoshiarpur"
"s.d. sarvhitkari vidya mandir, talwara(144223)","3","S.D. SARVHITKARI VIDYA MANDIR, TALWARA","144223","Hoshiarpur"
"sarvahitkari vidya mandir amroh(144223)","2","Sarvahitkari vidya Mandir Amroh","144223","Hoshiarpur"
"bbmb dav public school(144224)","1","BBMB DAV PUBLIC SCHOOL","144224","Hoshiarpur"
"g.s.s.s.ramgarh(144224)","1","G.S.S.S.RAMGARH","144224","Hoshiarpur"
"govt arts and science college ,(144224)","1","Govt Arts and Science college ,","144224","Hoshiarpur"
"nimrit(144224)","1","Nimrit","144224","Hoshiarpur"
"s d s v m talwara(144224)","9","S D S V M TALWARA","144224","Hoshiarpur"
"s v.m talwara(144224)","18","S v.m talwara","144224","Hoshiarpur"
"s. d. s. v. m school(144224)","1","S. D. S. V. M School","144224","Hoshiarpur"
"s.d s.v.m talwara sec 2(144224)","1","S.D S.V.M Talwara sec 2","144224","Hoshiarpur"
"s.d.s.v.m school talwara(144224)","3","S.D.S.V.M School talwara","144224","Hoshiarpur"
"s.d.s.v.m,(144224)","2","S.D.S.V.M,","144224","Hoshiarpur"
"s.d.s.v.m. talwara(144224)","4","S.D.S.V.M. Talwara","144224","Hoshiarpur"
"sd. sarvahitkari vidya mandir(144224)","3","SD. Sarvahitkari Vidya mandir","144224","Hoshiarpur"
"sdsvm(144224)","4","SDSVM","144224","Hoshiarpur"
"sanatan dharma sarvhitkari vidya mandir(144224)","2","Sanatan Dharma Sarvhitkari Vidya Mandir","144224","Hoshiarpur"
"sarvahitkari school(144224)","1","Sarvahitkari school","144224","Hoshiarpur"
"k.v.no.2 a.f.s adampur(144301)","2","K.V.NO.2 a.f.s Adampur","144301","Jalandhar"
"kv 2(144301)","2","KV 2","144301","Jalandhar"
"dasmesh public school(144306)","4","Dasmesh public school","144306","Hoshiarpur"
"army public school,jalandhar cantt(144401)","1","Army Public School,Jalandhar cantt","144401","Kapurthala"
"harmandeep kaur(144401)","1","Harmandeep Kaur","144401","Kapurthala"
"kamal•nehru•public•school(144401)","165","KAMAL•NEHRU•PUBLIC•SCHOOL","144401","Kapurthala"
"kamal nehru public school, phagwara(144401)","7","Kamal Nehru Public school, Phagwara","144401","Kapurthala"
"kamla nehru school(144401)","2","Kamla Nehru school","144401","Kapurthala"
"knps(144401)","1","Knps","144401","Kapurthala"
"knps chak hakim(144401)","1","Knps Chak Hakim","144401","Kapurthala"
"priyal(144401)","1","Priyal","144401","Kapurthala"
"shri mahavir jain model school(144401)","1","Shri mahavir Jain model school","144401","Kapurthala"
"kaur(144401)","1","kaur","144401","Kapurthala"
"kamla nehru public svhool(144402)","35","KAMLA NEHRU PUBLIC SVHOOL","144402","Kapurthala"
"kamla nehru public school phagwara(144402)","3","Kamla nehru public school phagwara","144402","Kapurthala"
"chak hakim phagwara punjab(144403)","1","Chak hakim phagwara punjab","144403","Kapurthala"
"kamla nehru school(144403)","1","Kamla nehru school","144403","Kapurthala"
"kamala nehru public school phagwara(144405)","2","Kamala nehru public school phagwara","144405","Kapurthala"
"government senior secondary school boys(144409)","1","Government senior secondary school Boys","144409","Jalandhar"
"guru nanak dev university(144409)","1","Guru Nanak Dev university","144409","Jalandhar"
"akal academy chak desraij(144410)","5","Akal academy chak Desraij","144410","Jalandhar"
"svm high school chhokran(144410)","2","Svm high school chhokran","144410","Jalandhar"
"kamala nehru public school(144411)","4","Kamala Nehru public school","144411","Kapurthala"
"akal academy  chak desraj(144416)","22","Akal Academy  Chak Desraj","144416","Jalandhar"
"maple bear canadian school mukandpur(144416)","3","Maple bear Canadian school mukandpur","144416","Jalandhar"
"s. v.m. chhokran(144416)","2","S. V.M. Chhokran","144416","Jalandhar"
"s.v.m. high school chhokran(144416)","1","S.v.m. high school Chhokran","144416","Jalandhar"
"sh. ilam chand svm high school chhokran(144416)","2","Sh. Ilam Chand SVM High School Chhokran","144416","Jalandhar"
"shri ilam chand s.v.m high school(144416)","1","Shri Ilam Chand S.V.M High School","144416","Jalandhar"
"svm high school .(144416)","1","Svm high school .","144416","Jalandhar"
"svm school chhokran(144416)","1","Svm school Chhokran","144416","Jalandhar"
"akal accdemy chak deshraj jalndhar(144416)","1","akal accdemy chak deshraj jalndhar","144416","Jalandhar"
"akal academy(144418)","16","Akal Academy","144418","Jalandhar"
"akal academy chakdesraj(jalandhar)(144418)","2","Akal Academy chakdesraj(jalandhar)","144418","Jalandhar"
"s. v. m chhokran(144418)","2","S. V. M Chhokran","144418","Jalandhar"
"sh.ilam chand s v.m.high school chhokran(144419)","1","Sh.ilam Chand S V.M.High School Chhokran","144419","Jalandhar"
"dav public school talwara(144422)","1","DAV public school Talwara","144422","Shahid Bhagat Singh Nagar"
"dav public school cws jayant(144466)","2","Dav public school cws jayant","144466",""
"sgl nursing college,semi,jalandhar(144501)","1","Sgl Nursing College,semi,Jalandhar","144501","Shahid Bhagat Singh Nagar"
"akal  academy chak desraj(144502)","22","Akal  Academy Chak desraj","144502","Shahid Bhagat Singh Nagar"
"guru nanak college, sukhchainana sahib(144502)","1","Guru Nanak College, Sukhchainana Sahib","144502","Shahid Bhagat Singh Nagar"
"akal academy chak desraj(144504)","4","Akal academy Chak Desraj","144504","Shahid Bhagat Singh Nagar"
"lkc of engineering(144504)","1","LKC OF ENGINEERING","144504","Shahid Bhagat Singh Nagar"
"s. s. s. maple bear canadian school(144505)","3","S. S. S. Maple Bear Canadian School","144505","Shahid Bhagat Singh Nagar"
"sadhu singh shergill academy mukandpur(144505)","1","Sadhu Singh Shergill Academy Mukandpur","144505","Shahid Bhagat Singh Nagar"
"akal academy chak des raj(144507)","3","Akal Academy Chak Des Raj","144507","Shahid Bhagat Singh Nagar"
"s.s. s maple bear school mukandpur(144507)","1","S.S. S maple bear school mukandpur","144507","Shahid Bhagat Singh Nagar"
"s.s.s maple bear canadian school(144507)","4","S.S.S Maple Bear Canadian School","144507","Shahid Bhagat Singh Nagar"
"s.v.m chhokran(144507)","2","S.V.M chhokran","144507","Shahid Bhagat Singh Nagar"
"sss maple bear canadian school mukandpur(144507)","7","SSS Maple Bear Canadian School Mukandpur","144507","Shahid Bhagat Singh Nagar"
"sadhu singh shergill maple bear canadian(144507)","1","Sadhu Singh Shergill Maple Bear Canadian","144507","Shahid Bhagat Singh Nagar"
"sadhu singh shergill academy(144507)","1","Sadhu Singh shergill academy","144507","Shahid Bhagat Singh Nagar"
"school svm(144507)","1","School SVM","144507","Shahid Bhagat Singh Nagar"
"bmps banga(144514)","1","BMPS Banga","144514","Shahid Bhagat Singh Nagar"
"sant baba bhag singh public(144520)","5","SANT BABA BHAG SINGH PUBLIC","144520","Hoshiarpur"
"shri guru har rai sahib college(144520)","5","Shri Guru Har Rai Sahib College","144520","Hoshiarpur"
"shri guru har rai(144520)","1","Shri guru har rai","144520","Hoshiarpur"
"b.a.m khalsa collegiate sen. sec.school(144523)","1","B.A.M khalsa collegiate sen. Sec.School","144523","Hoshiarpur"
"bam khalsa colgiate school garhshanker(144525)","1","Bam khalsa Colgiate School Garhshanker","144525","Shahid Bhagat Singh Nagar"
"b.a.m khalsa college school(144527)","1","B.A.M khalsa college school","144527","Hoshiarpur"
"b.a.m. khalsa collegiate school (garhshankar)(144527)","1","B.A.M. Khalsa Collegiate School (Garhshankar)","144527","Hoshiarpur"
"b.am.khalsa college, garhshankar(144527)","1","B.am.khalsa college, garhshankar","144527","Hoshiarpur"
"sgl nursing college jalandhar(144527)","1","Sgl nursing college Jalandhar","144527","Hoshiarpur"
"senior secondary svm, hajipur(144528)","1","Senior secondary SVM, HAJIPUR","144528","Hoshiarpur"
"siri guru har rai sahib college(144530)","2","Siri guru har rai sahib college","144530","Hoshiarpur"
"babbar akali memorial khalsa college, garhshankar(144532)","1","Babbar Akali Memorial Khalsa College, Garhshankar","144532","Hoshiarpur"
"kendriya vidyalaya kapurthala cantt(144601)","1","Kendriya vidyalaya Kapurthala Cantt","144601","Kapurthala"
"sgl nursing college,jalandhar(144601)","2","Sgl Nursing College,Jalandhar","144601","Kapurthala"
"spring dales public school(144601)","15","Spring dales public school","144601","Kapurthala"
"springdale public school kqpurthqla(144601)","2","Springdale public school kqpurthqla","144601","Kapurthala"
"akaal academy deshraj jalandhar(144632)","3","Akaal academy Deshraj Jalandhar","144632","Shahid Bhagat Singh Nagar"
"call academy deshraj(144632)","1","Call academy Deshraj","144632","Shahid Bhagat Singh Nagar"
"kamla nehru public school, chack hakim(144632)","1","Kamla Nehru Public School, Chack Hakim","144632","Shahid Bhagat Singh Nagar"
"samreet kaur(144632)","1","Samreet kaur","144632","Shahid Bhagat Singh Nagar"
"sgl nursing college semi(144701)","1","Sgl nursing college semi","144701","Jalandhar"
"kv vacso goa(144819)","1","Kv vacso goa","144819","Kapurthala"
"njsa college kapurthala(144819)","1","NJSA college kapurthala","144819","Kapurthala"
"rkdf school of pharmaceutical science(144868)","7","RKDF school of pharmaceutical science","144868",""
"vidya mandir public school(145000)","1","Vidya Mandir public school","145000",""
"air force school(1450001)","3","Air Force School","1450001",""
"a s v p school(145001)","1","A s v p school","145001","Pathankot"
"anm college(145001)","1","ANM college","145001","Pathankot"
"adarsh shishu vatika(145001)","2","Adarsh shishu vatika","145001","Pathankot"
"air force school pathankot(145001)","1","Air Force School Pathankot","145001","Pathankot"
"christ the king convent school(145001)","1","Christ the king convent school","145001","Pathankot"
"iddav public school hisar(145001)","1","IDDAV PUBLIC SCHOOL Hisar","145001","Pathankot"
"kv. no.  2(145001)","1","KV. No.  2","145001","Pathankot"
"kendriya vidyalaya no4(145001)","1","Kendriya vidyalaya no4","145001","Pathankot"
"loyola college(145001)","1","Loyola College","145001","Pathankot"
"p. b  s. v. m high school haryal(145001)","1","P. B  S. V. M high school Haryal","145001","Pathankot"
"pbsvm haryal(145001)","4","PBSVM Haryal","145001","Pathankot"
"param bhagya sarvhitkari vidya mandir(145001)","6","Param Bhagya Sarvhitkari Vidya Mandir","145001","Pathankot"
"param bhagya s. v. m haryal(145001)","1","Param bhagya S. V. M haryal","145001","Pathankot"
"ray math hub(145001)","1","Ray math hub","145001","Pathankot"
"root and wing school(145001)","1","Root and Wing School","145001","Pathankot"
"s.v.m mamoon(145001)","4","S.V.M Mamoon","145001","Pathankot"
"sarvhitkari  vidya  mandir  haryal(145001)","10","Sarvhitkari  Vidya  mandir  haryal","145001","Pathankot"
"sarvhitkari educational society(145001)","1","Sarvhitkari Educational society","145001","Pathankot"
"sarvitkari vidya mandir high school(145001)","4","Sarvitkari Vidya Mandir High School","145001","Pathankot"
"tender buds school(145001)","1","Tender buds school","145001","Pathankot"
"videya mandir public sr,sec school(145001)","5","Videya mandir public sr,sec school","145001","Pathankot"
"vidya mandir  school(145001)","36","Vidya Mandir  School","145001","Pathankot"
"vidya mandir(145001)","5","Vidya mandir","145001","Pathankot"
"vidya mandir public senior secondary school(145001)","2","Vidya mandir public senior secondary school","145001","Pathankot"
"vidya mandir sen sec school(145001)","1","Vidya mandir sen sec school","145001","Pathankot"
"vidyam mandir public school(145001)","1","Vidyam mandir public school","145001","Pathankot"
"generation school suliali(145022)","1","Generation school suliali","145022","Pathankot"
"i t n g school suliali(145022)","3","I T N G SCHOOL Suliali","145022","Pathankot"
"i.t.next . generation school suliali(145022)","4","I.T.Next . generation School Suliali","145022","Pathankot"
"i.t.next.gen school(145022)","1","I.T.Next.Gen School","145022","Pathankot"
"sant bal yogeshwar bhartiya vidhya mandir dadwara(145023)","2","Sant Bal Yogeshwar Bhartiya Vidhya Mandir Dadwara","145023","Pathankot"
"sri venkateswara college,du(145023)","1","Sri Venkateswara College,DU","145023","Pathankot"
"air force school pathankot(145025)","1","Air force school Pathankot","145025","Pathankot"
"govt. hss.sindhkhedakala(1450331)","1","Govt. Hss.sindhkhedakala","1450331",""
"golden group of institutions(145101)","1","Golden Group of Institutions","145101","Pathankot"
"vijay memorial school(145101)","6","Vijay Memorial school","145101","Pathankot"
"indira college(1456949)","3","Indira college","1456949",""
"adarsh vidya niketan madhymik(145822)","1","Adarsh Vidya Niketan madhymik","145822",""
